Macro,Sector,Lag,F_Statistic,P_Value
DXY,Nifty_PSE_Return,3,0.6978382126167922,0.5546315599324985
DXY,Nifty_Media_Return,1,2.6662488460676235,0.10434815154471673
DXY,Nifty_Media_Return,2,2.832303584718059,0.06170888665579822
DXY,Nifty_Media_Return,3,2.288092752112679,0.08048911785634474
Global_VIX,Nifty_50_Return,1,1.2303931296384703,0.2688972808376575
Global_VIX,Nifty_50_Return,2,0.17728531863394104,0.8376982050748156
Global_VIX,Nifty_50_Return,3,0.6592629211984454,0.5782529990176515
Global_VIX,Nifty_Bank_Return,1,0.07396186733477435,0.7859833120585512
Global_VIX,Nifty_Bank_Return,2,0.018208426525325394,0.9819582944853443
Global_VIX,Nifty_Bank_Return,3,0.220592158021032,0.8819978762990084
Global_VIX,Nifty_IT_Return,1,1.5809141534702764,0.2103536498222423
Global_VIX,Nifty_IT_Return,2,0.41428600946464644,0.6614891786301104
Global_VIX,Nifty_IT_Return,3,0.47197711818143445,0.7022240083529926
Global_VIX,Nifty_Pharma_Return,1,3.814607448397667,0.0524492483487737
Global_VIX,Nifty_Pharma_Return,2,2.691920756667741,0.07069082222827267
Global_VIX,Nifty_Pharma_Return,3,2.711356572308412,0.046786200855089645
Global_VIX,Nifty_Auto_Return,1,2.716883243520024,0.1011386269196107
Global_VIX,Nifty_Auto_Return,2,1.1402192081450593,0.3222252858647557
Global_VIX,Nifty_Auto_Return,3,1.6153539151863257,0.1878098487340688
Global_VIX,Nifty_FMCG_Return,1,1.241521488982996,0.266750851694208
Global_VIX,Nifty_FMCG_Return,2,0.2526232761984746,0.7770567465477572
Global_VIX,Nifty_FMCG_Return,3,0.33973016649570603,0.7966244384190264
Global_VIX,Nifty_Metal_Return,1,1.8540684806860002,0.17511275692045317
Global_VIX,Nifty_Metal_Return,2,1.4505860795595866,0.2373711968521684
Global_VIX,Nifty_Metal_Return,3,2.1005534040726817,0.10216989479838338
Global_VIX,Nifty_Realty_Return,1,0.06866376959253088,0.7936095968832112
Global_VIX,Nifty_Realty_Return,2,0.5747471580653782,0.5639565109722514
Global_VIX,Nifty_Realty_Return,3,0.7827144619288695,0.5051715269564264
Global_VIX,Nifty_Energy_Return,1,0.6501512846436394,0.421185122379713
Global_VIX,Nifty_Energy_Return,2,0.4570324209331385,0.6339493635010391
Global_VIX,Nifty_Energy_Return,3,1.0371984304075401,0.3776862124684327
Global_VIX,Nifty_Infra_Return,1,0.6037289793996607,0.43823861581380313
Global_VIX,Nifty_Infra_Return,2,0.13200708954819393,0.8764261332389129
Global_VIX,Nifty_Infra_Return,3,0.5280580054196357,0.6636231405510005
Global_VIX,Nifty_PSE_Return,1,0.040403543198780964,0.8409339186749902
Global_VIX,Nifty_PSE_Return,2,0.12147515984624278,0.8856912327487388
Global_VIX,Nifty_PSE_Return,3,0.5800107427915556,0.6289324268250667
Global_VIX,Nifty_Media_Return,1,0.1989668796327937,0.6561236489360185
Global_VIX,Nifty_Media_Return,2,2.910740892849881,0.057202544249843106
Global_VIX,Nifty_Media_Return,3,2.0691680997303115,0.10631533882996191
